hotel_name,district,hotel_type,url,data_scraped_time,latitude,longitude,original_price,discount_price_per_night,discount_rate,room_type,max_occupancy,is_free_cancellable,breakfast,parking,pool,spa,rating,num_reviews,weighted_rating,review_text,review_date,review_rating,review_language,cleaned_text,sentiment_score,sentiment_label,translated_text,sentiment_10,hybrid_score
Echinus Lara Hotel,Muratpaşa,B&B,https://tr.hotels.com/ho3040635552/echinus-hotels-antalya-turkiye/?chkin=2026-06-06&chkout=2026-06-07&x_pwa=1&rfrr=HSR&pwa_ts=1764792701486&referrerUrl=aHR0cHM6Ly90ci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=481&destination=Antalya%2C+Antalya+%28b%C3%B6lge%29%2C+T%C3%BCrkiye&destType=MARKET&neighborhoodId=553248635290258391&latLong=36.886208%2C30.70644&lodging=BED_AND_BREAKFAST&sort=RECOMMENDED&top_dp=5290&top_cur=TRY&userIntent=&selectedRoomType=322457239&selectedRatePlan=391304047&expediaPropertyId=94988611&searchId=61c5f4eb-9431-4ee0-b94d-b37240fc44ef,2025-12-03,36.861423,30.840074,7558,6802,0.1,Standard,2,False,True,True,True,False,7.8,141,8.053109199,"""Enjoyed our stay with the children was a clean nice hotel we enjoyed our stay""",2023-08-31,10.0,EN,enjoyed stay child clean nice hotel enjoyed stay,0.9022,Positive,,9.511000000000001,9.413300000000001
Echinus Lara Hotel,Muratpaşa,B&B,https://tr.hotels.com/ho3040635552/echinus-hotels-antalya-turkiye/?chkin=2026-06-06&chkout=2026-06-07&x_pwa=1&rfrr=HSR&pwa_ts=1764792701486&referrerUrl=aHR0cHM6Ly90ci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=481&destination=Antalya%2C+Antalya+%28b%C3%B6lge%29%2C+T%C3%BCrkiye&destType=MARKET&neighborhoodId=553248635290258391&latLong=36.886208%2C30.70644&lodging=BED_AND_BREAKFAST&sort=RECOMMENDED&top_dp=5290&top_cur=TRY&userIntent=&selectedRoomType=322457239&selectedRatePlan=391304047&expediaPropertyId=94988611&searchId=61c5f4eb-9431-4ee0-b94d-b37240fc44ef,2025-12-03,36.861423,30.840074,7558,6802,0.1,Standard,2,False,True,True,True,False,7.8,141,8.053109199,"""Very unfriendly staff. They do not offer any tours or do not provide any information about places to visit. Plus the cafe inside is very expensive, however the manager of the cafe is very friendly and hospitable. Only stay here if you have very limited budget.""",2023-08-30,6.0,EN,unfriendly staff offer tour provide information place visit plus cafe inside expensive however manager cafe friendly hospitable stay limited budget,-0.0516,Negative,,4.742,5.9826
Echinus Lara Hotel,Muratpaşa,B&B,https://tr.hotels.com/ho3040635552/echinus-hotels-antalya-turkiye/?chkin=2026-06-06&chkout=2026-06-07&x_pwa=1&rfrr=HSR&pwa_ts=1764792701486&referrerUrl=aHR0cHM6Ly90ci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=481&destination=Antalya%2C+Antalya+%28b%C3%B6lge%29%2C+T%C3%BCrkiye&destType=MARKET&neighborhoodId=553248635290258391&latLong=36.886208%2C30.70644&lodging=BED_AND_BREAKFAST&sort=RECOMMENDED&top_dp=5290&top_cur=TRY&userIntent=&selectedRoomType=322457239&selectedRatePlan=391304047&expediaPropertyId=94988611&searchId=61c5f4eb-9431-4ee0-b94d-b37240fc44ef,2025-12-03,36.861423,30.840074,7558,6802,0.1,Standard,2,False,True,True,True,False,7.8,141,8.053109199,"""I had a wonderful stay , it was clean and very convenient, also I received exceptional early check in service,for sure I will come back""",2023-08-26,10.0,EN,wonderful stay clean convenient also received exceptional early check servicefor sure come back,0.8271,Positive,,9.1355,9.300650000000001
Echinus Lara Hotel,Muratpaşa,B&B,https://tr.hotels.com/ho3040635552/echinus-hotels-antalya-turkiye/?chkin=2026-06-06&chkout=2026-06-07&x_pwa=1&rfrr=HSR&pwa_ts=1764792701486&referrerUrl=aHR0cHM6Ly90ci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=481&destination=Antalya%2C+Antalya+%28b%C3%B6lge%29%2C+T%C3%BCrkiye&destType=MARKET&neighborhoodId=553248635290258391&latLong=36.886208%2C30.70644&lodging=BED_AND_BREAKFAST&sort=RECOMMENDED&top_dp=5290&top_cur=TRY&userIntent=&selectedRoomType=322457239&selectedRatePlan=391304047&expediaPropertyId=94988611&searchId=61c5f4eb-9431-4ee0-b94d-b37240fc44ef,2025-12-03,36.861423,30.840074,7558,6802,0.1,Standard,2,False,True,True,True,False,7.8,141,8.053109199,"""I want to extend my gratitude to the staff for their efforts and the exceptional breakfast buffet provided. The range of options available on the menu is commendable. Nevertheless, I did observe that despite the diligent daily cleaning by the housekeeping staff, there needed to be more proper ventilation in the room, resulting in an unpleasant odor. Additionally, the bed and mattress condition appeared subpar, resembling those often seen in hostel rooms used by my kids.""",2023-08-10,6.0,EN,want extend gratitude staff effort exceptional breakfast buffet provided range option available menu commendable nevertheless observe despite diligent daily cleaning housekeeping staff needed proper ventilation room resulting unpleasant odor additionally bed mattress condition appeared subpar resembling often seen hostel room used kid,0.296,Positive,,6.48,6.504
Echinus Lara Hotel,Muratpaşa,B&B,https://tr.hotels.com/ho3040635552/echinus-hotels-antalya-turkiye/?chkin=2026-06-06&chkout=2026-06-07&x_pwa=1&rfrr=HSR&pwa_ts=1764792701486&referrerUrl=aHR0cHM6Ly90ci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=481&destination=Antalya%2C+Antalya+%28b%C3%B6lge%29%2C+T%C3%BCrkiye&destType=MARKET&neighborhoodId=553248635290258391&latLong=36.886208%2C30.70644&lodging=BED_AND_BREAKFAST&sort=RECOMMENDED&top_dp=5290&top_cur=TRY&userIntent=&selectedRoomType=322457239&selectedRatePlan=391304047&expediaPropertyId=94988611&searchId=61c5f4eb-9431-4ee0-b94d-b37240fc44ef,2025-12-03,36.861423,30.840074,7558,6802,0.1,Standard,2,False,True,True,True,False,7.8,141,8.053109199,"""Helpful and nice kind staff and the hotel is new few months only""",2023-07-27,10.0,EN,helpful nice kind staff hotel new month,0.8402,Positive,,9.200999999999999,9.3203
Echinus Lara Hotel,Muratpaşa,B&B,https://tr.hotels.com/ho3040635552/echinus-hotels-antalya-turkiye/?chkin=2026-06-06&chkout=2026-06-07&x_pwa=1&rfrr=HSR&pwa_ts=1764792701486&referrerUrl=aHR0cHM6Ly90ci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=481&destination=Antalya%2C+Antalya+%28b%C3%B6lge%29%2C+T%C3%BCrkiye&destType=MARKET&neighborhoodId=553248635290258391&latLong=36.886208%2C30.70644&lodging=BED_AND_BREAKFAST&sort=RECOMMENDED&top_dp=5290&top_cur=TRY&userIntent=&selectedRoomType=322457239&selectedRatePlan=391304047&expediaPropertyId=94988611&searchId=61c5f4eb-9431-4ee0-b94d-b37240fc44ef,2025-12-03,36.861423,30.840074,7558,6802,0.1,Standard,2,False,True,True,True,False,7.8,141,8.053109199,"""Very modern beautiful hotel. Clean and good service""",2023-07-03,10.0,EN,modern beautiful hotel clean good service,0.8591,Positive,,9.2955,9.348650000000001
Bodensee Hotel,Konyaaltı,B&B,https://tr.hotels.com/ho3685724544/?chkin=2026-06-06&chkout=2026-06-07&x_pwa=1&rfrr=HSR&pwa_ts=1764850496031&referrerUrl=aHR0cHM6Ly90ci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=481&destination=Antalya%2C+Antalya+%28b%C3%B6lge%29%2C+T%C3%BCrkiye&destType=MARKET&latLong=36.886208%2C30.70644&lodging=BED_AND_BREAKFAST&sort=RECOMMENDED&top_dp=3121&top_cur=TRY&userIntent=&selectedRoomType=326975326&selectedRatePlan=403376875&expediaPropertyId=115147642&searchId=2de2ba94-2204-4f96-ac23-6cddb510204d,2025-12-04,36.861151,30.634613,3121,3121,0.0,Standard,2,True,True,True,True,False,7.0,22,8.157442489,"""Passable""",2025-08-20,8.0,EN,passable,0.0,Neutral,,5.0,6.9
Bodensee Hotel,Konyaaltı,B&B,https://tr.hotels.com/ho3685724544/?chkin=2026-06-06&chkout=2026-06-07&x_pwa=1&rfrr=HSR&pwa_ts=1764850496031&referrerUrl=aHR0cHM6Ly90ci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=481&destination=Antalya%2C+Antalya+%28b%C3%B6lge%29%2C+T%C3%BCrkiye&destType=MARKET&latLong=36.886208%2C30.70644&lodging=BED_AND_BREAKFAST&sort=RECOMMENDED&top_dp=3121&top_cur=TRY&userIntent=&selectedRoomType=326975326&selectedRatePlan=403376875&expediaPropertyId=115147642&searchId=2de2ba94-2204-4f96-ac23-6cddb510204d,2025-12-04,36.861151,30.634613,3121,3121,0.0,Standard,2,True,True,True,True,False,7.0,22,8.157442489,"""Hi stayed for 10 nights and was very comfortable nice and clean rooms the staff were very friendly and helpful the kids liked the swimming pool and overall a great atmosphere and nice to stay as it’s was 4 minutes walk to the beach and restaurants. I don’t know why people wrote a negative comment will definitely recommend u will love it the breakfast was great""",2025-07-25,10.0,EN,hi stayed night comfortable nice clean room staff friendly helpful kid liked swimming pool overall great atmosphere nice stay minute walk beach restaurant dont know people wrote negative comment definitely recommend love breakfast great,0.9865,Positive,,9.9325,9.37975
Bodensee Hotel,Konyaaltı,B&B,https://tr.hotels.com/ho3685724544/?chkin=2026-06-06&chkout=2026-06-07&x_pwa=1&rfrr=HSR&pwa_ts=1764850496031&referrerUrl=aHR0cHM6Ly90ci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=481&destination=Antalya%2C+Antalya+%28b%C3%B6lge%29%2C+T%C3%BCrkiye&destType=MARKET&latLong=36.886208%2C30.70644&lodging=BED_AND_BREAKFAST&sort=RECOMMENDED&top_dp=3121&top_cur=TRY&userIntent=&selectedRoomType=326975326&selectedRatePlan=403376875&expediaPropertyId=115147642&searchId=2de2ba94-2204-4f96-ac23-6cddb510204d,2025-12-04,36.861151,30.634613,3121,3121,0.0,Standard,2,True,True,True,True,False,7.0,22,8.157442489,"""We stayed 8 days at the hotel. Close to the sea, comfortable, friendly staff. Everything is nearby. Thank you for your hospitality. Breakfasts at the hotel.""",2025-07-18,10.0,EN,stayed day hotel close sea comfortable friendly staff everything nearby thank hospitality breakfast hotel,0.8402,Positive,,9.200999999999999,9.1603
Coastline Orange Otel,Konyaaltı,B&B,https://tr.hotels.com/ho3736455712/coastline-orange-otel/?chkin=2026-06-06&chkout=2026-06-07&x_pwa=1&rfrr=HSR&pwa_ts=1764850496033&referrerUrl=aHR0cHM6Ly90ci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=481&destination=Antalya%2C+Antalya+%28b%C3%B6lge%29%2C+T%C3%BCrkiye&destType=MARKET&latLong=36.886208%2C30.70644&lodging=BED_AND_BREAKFAST&sort=RECOMMENDED&top_dp=2985&top_cur=TRY&userIntent=&selectedRoomType=326719680&selectedRatePlan=402414189&expediaPropertyId=116732991&searchId=2de2ba94-2204-4f96-ac23-6cddb510204d,2025-12-04,36.8746498,30.64888715,3715,2985,0.2,Standard,2,False,True,True,True,False,9.2,61,8.717566658,"""Thank you🙂Thank You! We want to say a big thank you to all the staff at Coastline Orange Hotel for making our stay so special. It never felt like we were just staying at a hotel – it truly felt like home. A special thanks to Engin and the rest of the team for being so kind and helpful. We stayed in room 402, which was spacious and perfect for the three of us. We really enjoyed the breakfast – maybe a few more options would make it even better, but everything else was amazing! We also loved the pool – it was always nice and clean, a great place to relax. The hotel’s location is great – just a 15-minute walk to the beach and surrounded by many fantastic restaurants. We loved everything about our stay and will definitely be coming back soon. Thank you again!""",2025-08-25,10.0,EN,thank youthank want say big thank staff coastline orange hotel making stay special never felt like staying hotel truly felt like home special thanks engin rest team kind helpful stayed room spacious perfect three really enjoyed breakfast maybe option would make even better everything else amazing also loved pool always nice clean great place relax hotel location great minute walk beach surrounded many fantastic restaurant loved everything stay definitely coming back soon thank,0.9964,Positive,,9.982,9.8346
Coastline Orange Otel,Konyaaltı,B&B,https://tr.hotels.com/ho3736455712/coastline-orange-otel/?chkin=2026-06-06&chkout=2026-06-07&x_pwa=1&rfrr=HSR&pwa_ts=1764850496033&referrerUrl=aHR0cHM6Ly90ci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=481&destination=Antalya%2C+Antalya+%28b%C3%B6lge%29%2C+T%C3%BCrkiye&destType=MARKET&latLong=36.886208%2C30.70644&lodging=BED_AND_BREAKFAST&sort=RECOMMENDED&top_dp=2985&top_cur=TRY&userIntent=&selectedRoomType=326719680&selectedRatePlan=402414189&expediaPropertyId=116732991&searchId=2de2ba94-2204-4f96-ac23-6cddb510204d,2025-12-04,36.8746498,30.64888715,3715,2985,0.2,Standard,2,False,True,True,True,False,9.2,61,8.717566658,"""Superb from the moment we walked in. Nice and clean hotel, Mehmet and Meret were fantastic and attentive always. The hotel does not have an elevator but that didn’t matter as the team helped always. Breakfast is a mixed range of foods which was amazing as the whole family had an option to choose from. On a night the lounge is so peaceful and the cleaning ladies were just so caring and always respectful. The quality and price in correlation with what the hotel has to offer? By far the best in Konyaalti. See you guys in the future!""",2025-08-11,10.0,EN,superb moment walked nice clean hotel mehmet meret fantastic attentive always hotel elevator didnt matter team helped always breakfast mixed range food amazing whole family option choose night lounge peaceful cleaning lady caring always respectful quality price correlation hotel offer far best konyaalti see guy future,0.9842,Positive,,9.921,9.8163
Coastline Orange Otel,Konyaaltı,B&B,https://tr.hotels.com/ho3736455712/coastline-orange-otel/?chkin=2026-06-06&chkout=2026-06-07&x_pwa=1&rfrr=HSR&pwa_ts=1764850496033&referrerUrl=aHR0cHM6Ly90ci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=481&destination=Antalya%2C+Antalya+%28b%C3%B6lge%29%2C+T%C3%BCrkiye&destType=MARKET&latLong=36.886208%2C30.70644&lodging=BED_AND_BREAKFAST&sort=RECOMMENDED&top_dp=2985&top_cur=TRY&userIntent=&selectedRoomType=326719680&selectedRatePlan=402414189&expediaPropertyId=116732991&searchId=2de2ba94-2204-4f96-ac23-6cddb510204d,2025-12-04,36.8746498,30.64888715,3715,2985,0.2,Standard,2,False,True,True,True,False,9.2,61,8.717566658,"""All the personnel are friendly helpful and polite. Nothing is too much trouble. However as is mentioned in other reviews Mert stands out. Rarely have i encountered such a helpful person. I hope management of the hotel take note!""",2025-08-05,10.0,EN,personnel friendly helpful polite nothing much trouble however mentioned review mert stand rarely encountered helpful person hope management hotel take note,0.9179,Positive,,9.5895,9.716849999999999
Coastline Orange Otel,Konyaaltı,B&B,https://tr.hotels.com/ho3736455712/coastline-orange-otel/?chkin=2026-06-06&chkout=2026-06-07&x_pwa=1&rfrr=HSR&pwa_ts=1764850496033&referrerUrl=aHR0cHM6Ly90ci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=481&destination=Antalya%2C+Antalya+%28b%C3%B6lge%29%2C+T%C3%BCrkiye&destType=MARKET&latLong=36.886208%2C30.70644&lodging=BED_AND_BREAKFAST&sort=RECOMMENDED&top_dp=2985&top_cur=TRY&userIntent=&selectedRoomType=326719680&selectedRatePlan=402414189&expediaPropertyId=116732991&searchId=2de2ba94-2204-4f96-ac23-6cddb510204d,2025-12-04,36.8746498,30.64888715,3715,2985,0.2,Standard,2,False,True,True,True,False,9.2,61,8.717566658,"""Coastline Orange Hotel exceeded all expectations immaculate rooms, , and incredibly friendly staff. The location is perfect for both relaxation and exploration. Delicious food and a warm atmosphere made our stay unforgettable. Highly recommended for anyone visiting Antalya""",2025-08-02,10.0,EN,coastline orange hotel exceeded expectation immaculate room incredibly friendly staff location perfect relaxation exploration delicious food warm atmosphere made stay unforgettable highly recommended anyone visiting antalya,0.9595,Positive,,9.7975,9.77925
Coastline Orange Otel,Konyaaltı,B&B,https://tr.hotels.com/ho3736455712/coastline-orange-otel/?chkin=2026-06-06&chkout=2026-06-07&x_pwa=1&rfrr=HSR&pwa_ts=1764850496033&referrerUrl=aHR0cHM6Ly90ci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=481&destination=Antalya%2C+Antalya+%28b%C3%B6lge%29%2C+T%C3%BCrkiye&destType=MARKET&latLong=36.886208%2C30.70644&lodging=BED_AND_BREAKFAST&sort=RECOMMENDED&top_dp=2985&top_cur=TRY&userIntent=&selectedRoomType=326719680&selectedRatePlan=402414189&expediaPropertyId=116732991&searchId=2de2ba94-2204-4f96-ac23-6cddb510204d,2025-12-04,36.8746498,30.64888715,3715,2985,0.2,Standard,2,False,True,True,True,False,9.2,61,8.717566658,"""Berg good""",2025-07-30,10.0,EN,berg good,0.4404,Positive,,7.202,9.0006
Coastline Orange Otel,Konyaaltı,B&B,https://tr.hotels.com/ho3736455712/coastline-orange-otel/?chkin=2026-06-06&chkout=2026-06-07&x_pwa=1&rfrr=HSR&pwa_ts=1764850496033&referrerUrl=aHR0cHM6Ly90ci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=481&destination=Antalya%2C+Antalya+%28b%C3%B6lge%29%2C+T%C3%BCrkiye&destType=MARKET&latLong=36.886208%2C30.70644&lodging=BED_AND_BREAKFAST&sort=RECOMMENDED&top_dp=2985&top_cur=TRY&userIntent=&selectedRoomType=326719680&selectedRatePlan=402414189&expediaPropertyId=116732991&searchId=2de2ba94-2204-4f96-ac23-6cddb510204d,2025-12-04,36.8746498,30.64888715,3715,2985,0.2,Standard,2,False,True,True,True,False,9.2,61,8.717566658,"""Room was very clean, staff were very welcoming. The hotel is newly built and close to everything that we need. Beach is a really close walk. I really like the hotel and like the new people I met. The breakfast was also really good and there were many options to choose from.""",2025-07-29,10.0,EN,room clean staff welcoming hotel newly built close everything need beach really close walk really like hotel like new people met breakfast also really good many option choose,0.9243,Positive,,9.621500000000001,9.72645
Coastline Orange Otel,Konyaaltı,B&B,https://tr.hotels.com/ho3736455712/coastline-orange-otel/?chkin=2026-06-06&chkout=2026-06-07&x_pwa=1&rfrr=HSR&pwa_ts=1764850496033&referrerUrl=aHR0cHM6Ly90ci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=481&destination=Antalya%2C+Antalya+%28b%C3%B6lge%29%2C+T%C3%BCrkiye&destType=MARKET&latLong=36.886208%2C30.70644&lodging=BED_AND_BREAKFAST&sort=RECOMMENDED&top_dp=2985&top_cur=TRY&userIntent=&selectedRoomType=326719680&selectedRatePlan=402414189&expediaPropertyId=116732991&searchId=2de2ba94-2204-4f96-ac23-6cddb510204d,2025-12-04,36.8746498,30.64888715,3715,2985,0.2,Standard,2,False,True,True,True,False,9.2,61,8.717566658,"""It was a very nice and inexpensive hotel. The staff were very attentive and helpful. It's very close to the beach and local shops.""",2025-07-19,10.0,EN,nice inexpensive hotel staff attentive helpful close beach local shop,0.6808,Positive,,8.404,9.3612
Coastline Orange Otel,Konyaaltı,B&B,https://tr.hotels.com/ho3736455712/coastline-orange-otel/?chkin=2026-06-06&chkout=2026-06-07&x_pwa=1&rfrr=HSR&pwa_ts=1764850496033&referrerUrl=aHR0cHM6Ly90ci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=481&destination=Antalya%2C+Antalya+%28b%C3%B6lge%29%2C+T%C3%BCrkiye&destType=MARKET&latLong=36.886208%2C30.70644&lodging=BED_AND_BREAKFAST&sort=RECOMMENDED&top_dp=2985&top_cur=TRY&userIntent=&selectedRoomType=326719680&selectedRatePlan=402414189&expediaPropertyId=116732991&searchId=2de2ba94-2204-4f96-ac23-6cddb510204d,2025-12-04,36.8746498,30.64888715,3715,2985,0.2,Standard,2,False,True,True,True,False,9.2,61,8.717566658,"""Didn’t have a Lift . Had to climb 3 floors each having 15 steps""",2025-07-18,6.0,EN,didnt lift climb floor step,0.0,Neutral,,5.0,6.34
Coastline Orange Otel,Konyaaltı,B&B,https://tr.hotels.com/ho3736455712/coastline-orange-otel/?chkin=2026-06-06&chkout=2026-06-07&x_pwa=1&rfrr=HSR&pwa_ts=1764850496033&referrerUrl=aHR0cHM6Ly90ci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=481&destination=Antalya%2C+Antalya+%28b%C3%B6lge%29%2C+T%C3%BCrkiye&destType=MARKET&latLong=36.886208%2C30.70644&lodging=BED_AND_BREAKFAST&sort=RECOMMENDED&top_dp=2985&top_cur=TRY&userIntent=&selectedRoomType=326719680&selectedRatePlan=402414189&expediaPropertyId=116732991&searchId=2de2ba94-2204-4f96-ac23-6cddb510204d,2025-12-04,36.8746498,30.64888715,3715,2985,0.2,Standard,2,False,True,True,True,False,9.2,61,8.717566658,"""We enjoyed our stay in the hotel. The stuff are very friendly and polit. It's clean. The breakfast is nice""",2025-07-02,10.0,EN,enjoyed stay hotel stuff friendly polit clean breakfast nice,0.9001,Positive,,9.5005,9.69015
Coastline Orange Otel,Konyaaltı,B&B,https://tr.hotels.com/ho3736455712/coastline-orange-otel/?chkin=2026-06-06&chkout=2026-06-07&x_pwa=1&rfrr=HSR&pwa_ts=1764850496033&referrerUrl=aHR0cHM6Ly90ci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=481&destination=Antalya%2C+Antalya+%28b%C3%B6lge%29%2C+T%C3%BCrkiye&destType=MARKET&latLong=36.886208%2C30.70644&lodging=BED_AND_BREAKFAST&sort=RECOMMENDED&top_dp=2985&top_cur=TRY&userIntent=&selectedRoomType=326719680&selectedRatePlan=402414189&expediaPropertyId=116732991&searchId=2de2ba94-2204-4f96-ac23-6cddb510204d,2025-12-04,36.8746498,30.64888715,3715,2985,0.2,Standard,2,False,True,True,True,False,9.2,61,8.717566658,"""I booked this place on a hunch, and it turned out to be one of the best decisions of my trip. The hotel is brand new. Everything is spotless, thoughtfully designed, and incredibly comfortable. The staff are warm, attentive, and genuinely welcoming, striking that rare balance between professionalism and heartfelt hospitality. After two months on the road, I had the best night’s sleep yet thanks to an actual real blanket (finally!) and a quiet, cozy room that felt like a true refuge. Breakfast was generous and fresh, and the atmosphere has just the right amount of fellow travelers to feel alive without being crowded. It exceeded my expectations so much that I extended my stay for another night. It’s clear they care, and I’m happy to be one of the first to say that this place deserves to be known.""",2025-06-21,10.0,EN,booked place hunch turned one best decision trip hotel brand new everything spotless thoughtfully designed incredibly comfortable staff warm attentive genuinely welcoming striking rare balance professionalism heartfelt hospitality two month road best night sleep yet thanks actual real blanket finally quiet cozy room felt like true refuge breakfast generous fresh atmosphere right amount fellow traveler feel alive without crowded exceeded expectation much extended stay another night clear care im happy one first say place deserves known,0.9932,Positive,,9.966,9.829799999999999
Irenic Hotel,Konyaaltı,B&B,https://tr.hotels.com/ho3241051680/irenic-hotel-antalya-turkiye/?chkin=2026-06-06&chkout=2026-06-07&x_pwa=1&rfrr=HSR&pwa_ts=1764850496035&referrerUrl=aHR0cHM6Ly90ci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=481&destination=Antalya%2C+Antalya+%28b%C3%B6lge%29%2C+T%C3%BCrkiye&destType=MARKET&latLong=36.886208%2C30.70644&lodging=BED_AND_BREAKFAST&sort=RECOMMENDED&top_dp=4834&top_cur=TRY&userIntent=&selectedRoomType=323991146&selectedRatePlan=393316716&expediaPropertyId=101251615&searchId=2de2ba94-2204-4f96-ac23-6cddb510204d,2025-12-04,36.850502,30.616201,4834,4834,0.0,Deluxe,2,False,True,True,True,False,8.6,24,8.45322212,"""Nice room and service""",2025-06-29,10.0,EN,nice room service,0.4215,Positive,,7.1075,8.85225
Irenic Hotel,Konyaaltı,B&B,https://tr.hotels.com/ho3241051680/irenic-hotel-antalya-turkiye/?chkin=2026-06-06&chkout=2026-06-07&x_pwa=1&rfrr=HSR&pwa_ts=1764850496035&referrerUrl=aHR0cHM6Ly90ci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=481&destination=Antalya%2C+Antalya+%28b%C3%B6lge%29%2C+T%C3%BCrkiye&destType=MARKET&latLong=36.886208%2C30.70644&lodging=BED_AND_BREAKFAST&sort=RECOMMENDED&top_dp=4834&top_cur=TRY&userIntent=&selectedRoomType=323991146&selectedRatePlan=393316716&expediaPropertyId=101251615&searchId=2de2ba94-2204-4f96-ac23-6cddb510204d,2025-12-04,36.850502,30.616201,4834,4834,0.0,Deluxe,2,False,True,True,True,False,8.6,24,8.45322212,"""Hotel is ok nothing great there a a big pub in front of hotel which is very noisy""",2024-08-20,6.0,EN,hotel ok nothing great big pub front hotel noisy,-0.4203,Negative,,2.8985,5.58955
Irenic Hotel,Konyaaltı,B&B,https://tr.hotels.com/ho3241051680/irenic-hotel-antalya-turkiye/?chkin=2026-06-06&chkout=2026-06-07&x_pwa=1&rfrr=HSR&pwa_ts=1764850496035&referrerUrl=aHR0cHM6Ly90ci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=481&destination=Antalya%2C+Antalya+%28b%C3%B6lge%29%2C+T%C3%BCrkiye&destType=MARKET&latLong=36.886208%2C30.70644&lodging=BED_AND_BREAKFAST&sort=RECOMMENDED&top_dp=4834&top_cur=TRY&userIntent=&selectedRoomType=323991146&selectedRatePlan=393316716&expediaPropertyId=101251615&searchId=2de2ba94-2204-4f96-ac23-6cddb510204d,2025-12-04,36.850502,30.616201,4834,4834,0.0,Deluxe,2,False,True,True,True,False,8.6,24,8.45322212,"""Good value for money, quiet and good location""",2024-08-18,8.0,EN,good value money quiet good location,0.802,Positive,,9.01,8.423
Irenic Hotel,Konyaaltı,B&B,https://tr.hotels.com/ho3241051680/irenic-hotel-antalya-turkiye/?chkin=2026-06-06&chkout=2026-06-07&x_pwa=1&rfrr=HSR&pwa_ts=1764850496035&referrerUrl=aHR0cHM6Ly90ci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=481&destination=Antalya%2C+Antalya+%28b%C3%B6lge%29%2C+T%C3%BCrkiye&destType=MARKET&latLong=36.886208%2C30.70644&lodging=BED_AND_BREAKFAST&sort=RECOMMENDED&top_dp=4834&top_cur=TRY&userIntent=&selectedRoomType=323991146&selectedRatePlan=393316716&expediaPropertyId=101251615&searchId=2de2ba94-2204-4f96-ac23-6cddb510204d,2025-12-04,36.850502,30.616201,4834,4834,0.0,Deluxe,2,False,True,True,True,False,8.6,24,8.45322212,"""Breakfast needed other bread and juice choices.""",2024-08-10,6.0,EN,breakfast needed bread juice choice,0.0,Neutral,,5.0,6.22
